Name,low_value_proportion (< 0.302382)
OG0218005,0.1875
OG0205814,0.1875
OG0163471,0.1875
OG2993056,0.1875
OG2301409,0.1875
OG1614459,0.1875
OG1155833,0.1875
OG1062946,0.1875
OG102461,0.1875
OG0538966,0.1875
OG2318867,0.1875
OG0533934,0.1875
OG0528725,0.1875
OG2987460,0.1875
OG232361,0.1875
OG0495530,0.1875
OG2334129,0.1875
OG2338394,0.1875
OG2987114,0.1875
OG0476202,0.1875
OG2359726,0.1875
OG11579,0.1875
OG1201569,0.1875
OG2314665,0.1875
OG2308868,0.1875
OG2302326,0.1875
OG1563526,0.1875
OG1501748,0.1875
OG1500056,0.1875
OG1451214,0.1875
OG1418829,0.1875
OG141782,0.1875
OG1294241,0.1875
OG1416127,0.1875
OG1385602,0.1875
OG1369534,0.1875
OG2302899,0.1875
OG128097,0.1875
OG1278063,0.1875
OG1221727,0.1875
OG2308257,0.1875
OG0340357,0.1875
OG2272770,0.1875
OG2254950,0.1875
OG2238758,0.1875
OG2151422,0.1875
OG2124563,0.1875
OG2429561,0.1875
OG2233366,0.1875
OG2117606,0.1875
OG2119214,0.1875
OG2123283,0.1875
OG2123693,0.1875
OG2137897,0.1875
OG2075218,0.1875
OG2138555,0.1875
OG2141817,0.1875
OG2141844,0.1875
OG2052089,0.1875
OG2142832,0.1875
OG2448475,0.1875
OG2114231,0.1875
OG2184803,0.1875
OG2549941,0.1875
OG2456155,0.1875
OG2424953,0.1875
OG2420460,0.1875
OG2390279,0.1875
OG2305891,0.1875
OG2059273,0.1875
OG2230036,0.1875
OG2144157,0.1875
OG2226340,0.1875
OG2085856,0.1875
OG208907,0.1875
OG2210005,0.1875
OG2106681,0.1875
OG2951707,0.1875
OG2107075,0.1875
OG2108098,0.1875
OG2083588,0.1875
OG2491830,0.1875
OG2150112,0.1875
OG2157582,0.1875
OG3032219,0.1875
OG2204453,0.1875
OG3011674,0.1875
OG1394874,0.1875
OG203593,0.1875
OG2205843,0.1875
OG3011601,0.1875
OG1351810,0.1875
OG2019679,0.1875
OG1976435,0.1875
OG1960938,0.1875
OG2221381,0.1875
OG0042164,0.1875
OG2028731,0.1875
OG1386063,0.1875
OG3034358,0.1875
OG2203324,0.1875
OG3050278,0.1875
OG0194116,0.1875
OG2157899,0.1875
OG2160132,0.1875
OG2163010,0.1875
OG2163866,0.1875
OG2172767,0.1875
OG2046571,0.1875
OG2174734,0.1875
OG2155831,0.1875
OG2180443,0.1875
OG2183342,0.1875
OG2184920,0.1875
OG2197848,0.1875
OG1635289,0.1875
OG2044249,0.1875
OG2037551,0.1875
OG3052388,0.1875
OG2180729,0.1875
OG2684080,0.1875
OG1693878,0.1875
OG431056,0.1875
OG357893,0.1875
OG1076307,0.1875
OG0122959,0.1875
OG0269244,0.1875
OG1136716,0.1875
OG1136856,0.1875
OG1136861,0.1875
OG1143023,0.1875
OG1271784,0.1875
OG1147851,0.1875
OG1153611,0.1875
OG1156029,0.1875
OG1168878,0.1875
OG1191294,0.1875
OG1169187,0.1875
OG1587584,0.1875
OG0178524,0.1875
OG1133156,0.1875
OG2934515,0.1875
OG769563,0.1875
OG819403,0.1875
OG689900,0.1875
OG2384442,0.1875
OG2114955,0.1875
OG1111479,0.1875
OG895016,0.1875
OG2059159,0.1875
OG1995432,0.1875
OG161744,0.1875
OG152787,0.1875
OG0472236,0.1875
OG0358052,0.1875
OG0270585,0.1875
OG0024338,0.1875
OG1113502,0.1875
OG1186108,0.1875
OG1196483,0.1875
OG1204340,0.1875
OG1460687,0.1875
OG1246173,0.1875
OG1318545,0.1875
OG1247235,0.1875
OG1255999,0.1875
OG0447819,0.1875
OG1270255,0.1875
OG0328529,0.1875
OG0187315,0.1875
OG1281308,0.1875
OG1283568,0.1875
OG0147262,0.1875
OG0123204,0.1875
OG0552303,0.1875
OG1287318,0.1875
OG1492537,0.1875
OG1565891,0.1875
OG163781,0.1875
OG1759846,0.1875
OG1207101,0.1875
OG1210386,0.1875
OG1212818,0.1875
OG1214062,0.1875
OG1223296,0.1875
OG1239747,0.1875
OG1240042,0.1875
OG830965,0.1875
OG1240186,0.1875
OG1241871,0.1875
OG418769,0.1875
OG341820,0.1875
OG312909,0.1875
OG2943890,0.1875
OG2042403,0.1875
OG0457282,0.1875
OG999478,0.1875
OG948618,0.1875
OG2570927,0.1875
OG535961,0.1875
OG1062527,0.1875
OG1064062,0.1875
OG3057116,0.1875
OG1064167,0.1875
OG106704,0.1875
OG3026453,0.1875
OG107728,0.1875
OG3023038,0.1875
OG2834325,0.1875
OG2789953,0.1875
OG2788573,0.1875
OG1088166,0.1875
OG801771,0.1875
OG1088355,0.1875
OG1089365,0.1875
OG105144,0.1875
OG1045006,0.1875
OG1043309,0.1875
OG3149133,0.1875
OG0553336,0.1875
OG0557842,0.1875
OG0561113,0.1875
OG737232,0.1875
OG0574762,0.1875
OG1009330,0.1875
OG101249,0.1875
OG410739,0.1875
OG1016627,0.1875
OG1019785,0.1875
OG1022846,0.1875
OG1031487,0.1875
OG671144,0.1875
OG550446,0.1875
OG516677,0.1875
OG1039422,0.1875
OG1019720,0.1875
OG1772256,0.1875
OG1093225,0.1875
OG2223839,0.1875
OG0203030,0.1875
OG0130730,0.1875
OG0038202,0.1875
OG1662679,0.1875
OG0234025,0.1875
OG206202,0.1875
OG2035535,0.1875
OG2302305,0.1875
OG0192505,0.1875
OG2521361,0.1875
OG2715852,0.1875
OG2891305,0.1875
OG3099379,0.1875
OG3149708,0.1875
OG3317649,0.1875
OG1102476,0.1875
OG1651283,0.1875
OG1641648,0.1875
OG1095180,0.1875
OG1899015,0.1875
OG1870562,0.1875
OG1794464,0.1875
OG1604979,0.1875
OG1459664,0.1875
OG1363510,0.1875
OG1273081,0.1875
OG2634274,0.1875
OG1121994,0.1875
OG1089151,0.1875
OG1086578,0.1875
OG1028837,0.1875
OG0551569,0.1875
OG0254517,0.1875
OG1093954,0.1875
OG1563199,0.1875
OG1090891,0.1875
OG1289046,0.1875
OG0337733,0.1875
OG1300350,0.1875
OG3232840,0.1875
OG1470427,0.1875
OG1474610,0.1875
OG1478425,0.1875
OG1501771,0.1875
OG1508374,0.1875
OG1511605,0.1875
OG3225156,0.1875
OG1516409,0.1875
OG1518768,0.1875
OG1523692,0.1875
OG1524049,0.1875
OG3212775,0.1875
OG1533941,0.1875
OG1536295,0.1875
OG146512,0.1875
OG3235120,0.1875
OG146510,0.1875
OG145347,0.1875
OG3267122,0.1875
OG3264230,0.1875
OG1377753,0.1875
OG1387540,0.1875
OG1392076,0.1875
OG1407479,0.1875
OG1415021,0.1875
OG1537514,0.1875
OG1421362,0.1875
OG1427289,0.1875
OG1428010,0.1875
OG1431491,0.1875
OG1434621,0.1875
OG325458,0.1875
OG145316,0.1875
OG3254533,0.1875
OG1422325,0.1875
OG3269295,0.1875
OG1554589,0.1875
OG1565257,0.1875
OG1617393,0.1875
OG1626457,0.1875
OG1634520,0.1875
OG1644344,0.1875
OG1647834,0.1875
OG1655011,0.1875
OG1655915,0.1875
OG1659716,0.1875
OG1659774,0.1875
OG1664907,0.1875
OG1667129,0.1875
OG1671952,0.1875
OG1677881,0.1875
OG1683453,0.1875
OG1689974,0.1875
OG1616369,0.1875
OG161151,0.1875
OG317412,0.1875
OG1608553,0.1875
OG3209261,0.1875
OG1567192,0.1875
OG1578853,0.1875
OG1581296,0.1875
OG3206152,0.1875
OG1582298,0.1875
OG158512,0.1875
OG1555725,0.1875
OG1586583,0.1875
OG1589313,0.1875
OG1591039,0.1875
OG1598562,0.1875
OG1602210,0.1875
OG160503,0.1875
OG1606381,0.1875
OG1607502,0.1875
OG3179892,0.1875
OG2372169,0.1875
OG3279459,0.1875
OG3282231,0.1875
OG1353162,0.1875
OG1353651,0.1875
OG1358285,0.1875
OG387714,0.1875
OG344908,0.1875
OG1367430,0.1875
OG1374433,0.1875
OG3405682,0.1875
OG3397383,0.1875
OG1374590,0.1875
OG3394720,0.1875
OG1038781,0.1875
OG716985,0.1875
OG3391319,0.1875
OG3389381,0.1875
OG348733,0.1875
OG1352167,0.1875
OG353803,0.1875
OG1346074,0.1875
OG1302916,0.1875
OG1309457,0.1875
OG1311522,0.1875
OG1318576,0.1875
OG1320082,0.1875
OG0055587,0.1875
OG908023,0.1875
OG2766464,0.1875
OG522044,0.1875
OG1329925,0.1875
OG3114146,0.1875
OG2827601,0.1875
OG1331645,0.1875
OG133655,0.1875
OG1342105,0.1875
OG134286,0.1875
OG1325574,0.1875
OG3282116,0.1875
OG0368100,0.1875
OG2717764,0.1875
OG1376798,0.1875
OG334340,0.1875
OG3214133,0.1875
OG3336446,0.1875
OG0207055,0.1875
OG3328281,0.1875
OG3327183,0.1875
OG2794415,0.1875
OG3321599,0.1875
OG3319458,0.1875
OG3311827,0.1875
OG3307946,0.1875
OG3307527,0.1875
OG3300736,0.1875
OG3290367,0.1875
OG1375915,0.1875
OG0125286,0.1875
OG2955307,0.1875
OG506269,0.1875
OG1361222,0.1875
OG2844488,0.1875
OG26871,0.1875
OG1225553,0.1875
OG0544350,0.1875
OG0532847,0.1875
OG0477471,0.1875
OG33740,0.1875
OG0300598,0.1875
OG0262801,0.1875
OG0160550,0.1875
OG0131901,0.1875
OG386460,0.1875
OG1887776,0.1875
OG1878146,0.1875
OG1098801,0.1875
OG0261147,0.1875
OG1769021,0.1875
OG2374926,0.1875
OG238996,0.1875
OG2250693,0.1875
OG2236421,0.1875
OG2226047,0.1875
OG2223279,0.1875
OG2197535,0.1875
OG2196009,0.1875
OG2173834,0.1875
OG2170896,0.1875
OG2160821,0.1875
OG3116670,0.1875
OG3117732,0.1875
OG3128590,0.1875
OG3136873,0.1875
OG3137453,0.1875
OG3139370,0.1875
OG2255100,0.1875
OG3140605,0.1875
OG3115106,0.1875
OG3112889,0.1875
OG2255945,0.1875
OG2734796,0.1875
OG3089412,0.1875
OG3098093,0.1875
OG2837058,0.1875
OG3347089,0.1875
OG3099694,0.1875
OG1419993,0.1875
OG0178272,0.1875
OG0159010,0.1875
OG3105750,0.1875
OG532692,0.1875
OG853376,0.1875
OG31081,0.1875
OG516381,0.1875
OG3113,0.1875
OG3147070,0.1875
OG314904,0.1875
OG3151360,0.1875
OG1581581,0.1875
OG2146831,0.1875
OG3233836,0.1875
OG2139139,0.1875
OG2137387,0.1875
OG3233948,0.1875
OG2130394,0.1875
OG2123236,0.1875
OG2116244,0.1875
OG3239947,0.1875
OG2071510,0.1875
OG2062955,0.1875
OG2059086,0.1875
OG2040027,0.1875
OG3242211,0.1875
OG2155588,0.1875
OG3231091,0.1875
OG1398996,0.1875
OG1301025,0.1875
OG3157619,0.1875
OG3169767,0.1875
OG3172874,0.1875
OG3174013,0.1875
OG317968,0.1875
OG3181909,0.1875
OG3187661,0.1875
OG2720751,0.1875
OG318906,0.1875
OG3196699,0.1875
OG3202344,0.1875
OG3215278,0.1875
OG3222783,0.1875
OG0110577,0.1875
OG0291578,0.1875
OG120708,0.1875
OG3195964,0.1875
OG3086990,0.1875
OG2578936,0.1875
OG3085549,0.1875
OG2366926,0.1875
OG2361243,0.1875
OG3046720,0.1875
OG2358998,0.1875
OG2354925,0.1875
OG2342748,0.1875
OG0533981,0.1875
OG2330157,0.1875
OG3052157,0.1875
OG3053911,0.1875
OG2317732,0.1875
OG2316965,0.1875
OG3058411,0.1875
OG2296476,0.1875
OG2292933,0.1875
OG3045241,0.1875
OG304447,0.1875
OG3034386,0.1875
OG3028688,0.1875
OG2471679,0.1875
OG2998745,0.1875
OG3011749,0.1875
OG3012513,0.1875
OG2469554,0.1875
OG3014675,0.1875
OG3025320,0.1875
OG0359570,0.1875
OG2450378,0.1875
OG2422606,0.1875
OG24178,0.1875
OG2406760,0.1875
OG2404443,0.1875
OG2394091,0.1875
OG23805,0.1875
OG2368250,0.1875
OG243095,0.1875
OG3253956,0.1875
OG3064864,0.1875
OG153291,0.1875
OG891797,0.1875
OG2259850,0.1875
OG416135,0.1875
OG0515124,0.1875
OG3084671,0.1875
OG2257044,0.1875
OG0157976,0.1875
OG0189935,0.1875
OG0358969,0.1875
OG0551544,0.1875
OG1008924,0.1875
OG1215181,0.1875
OG2256334,0.1875
OG2270805,0.1875
OG2341744,0.1875
OG3145030,0.1875
OG268280,0.1875
OG2441626,0.1875
OG166456,0.1875
OG2283802,0.1875
OG54690,0.1875
OG0166778,0.1875
OG2282241,0.1875
OG2500570,0.1875
OG2281636,0.1875
OG3067103,0.1875
OG2288884,0.1875
OG308171,0.1875
OG1124239,0.1875
OG1659083,0.1875
OG2262015,0.1875
OG1607848,0.1875
OG0531767,0.1875
OG0141455,0.1875
OG0329655,0.1875
OG0505945,0.1875
OG2471888,0.1875
OG2037552,0.1875
OG2026878,0.1875
OG1675709,0.1875
OG1672334,0.1875
OG1627219,0.1875
OG162280,0.1875
OG0009693,0.1875
OG0027708,0.1875
OG0243902,0.1875
OG1614442,0.1875
OG263717,0.1875
OG2532707,0.1875
OG2054863,0.1875
OG1601375,0.1875
OG1575465,0.1875
OG1560777,0.1875
OG1538317,0.1875
OG1680484,0.1875
OG1513876,0.1875
OG2920092,0.1875
OG785036,0.1875
OG356340,0.1875
OG356541,0.1875
OG0059041,0.1875
OG0386894,0.1875
OG3327011,0.1875
OG1711275,0.1875
OG358550,0.1875
OG361006,0.1875
OG169822,0.1875
OG364972,0.1875
OG372053,0.1875
OG1696870,0.1875
OG1695792,0.1875
OG2269986,0.1875
OG866525,0.1875
OG302007,0.1875
OG372569,0.1875
OG1511410,0.1875
OG1587269,0.1875
OG978672,0.1875
OG2656141,0.1875
OG0409516,0.1875
OG148483,0.1875
OG378081,0.1875
OG1482647,0.1875
OG0168934,0.1875
OG380325,0.1875
OG0490485,0.1875
OG2856396,0.1875
OG687467,0.1875
OG382424,0.1875
OG0248226,0.1875
OG0199041,0.1875
OG0183546,0.1875
OG3341959,0.1875
OG2901807,0.1875
OG1485205,0.1875
OG286258,0.1875
OG1507861,0.1875
OG1778545,0.1875
OG373263,0.1875
OG200902,0.1875
OG2041870,0.1875
OG0557012,0.1875
OG1507691,0.1875
OG35028,0.1875
OG1503136,0.1875
OG2243550,0.1875
OG2537369,0.1875
OG2702195,0.1875
OG1497266,0.1875
OG2848297,0.1875
OG1491846,0.1875
OG1488936,0.1875
OG2115473,0.1875
OG348984,0.1875
OG1720274,0.1875
OG346609,0.1875
OG1943390,0.1875
OG1930843,0.1875
OG3273184,0.1875
OG1922135,0.1875
OG1910275,0.1875
OG1901501,0.1875
OG1897244,0.1875
OG3284778,0.1875
OG3285231,0.1875
OG3286409,0.1875
OG1891489,0.1875
OG3290086,0.1875
OG3294421,0.1875
OG1888695,0.1875
OG1885665,0.1875
OG1950610,0.1875
OG3272197,0.1875
OG1957449,0.1875
OG1958129,0.1875
OG202249,0.1875
OG2017701,0.1875
OG2015950,0.1875
OG2009872,0.1875
OG3266097,0.1875
OG2004851,0.1875
OG1996874,0.1875
OG1879092,0.1875
OG1996847,0.1875
OG3270290,0.1875
OG1992231,0.1875
OG3271207,0.1875
OG1982865,0.1875
OG1975867,0.1875
OG1969056,0.1875
OG1958824,0.1875
OG3269191,0.1875
OG2032544,0.1875
OG1875762,0.1875
OG1859139,0.1875
OG3344032,0.1875
OG1758391,0.1875
OG335099,0.1875
OG3360016,0.1875
OG3369402,0.1875
OG1752171,0.1875
OG3388987,0.1875
OG3394967,0.1875
OG1747796,0.1875
OG1741387,0.1875
OG1739546,0.1875
OG3399640,0.1875
OG1726369,0.1875
OG1721742,0.1875
OG3399828,0.1875
OG3341047,0.1875
OG1763115,0.1875
OG1768392,0.1875
OG3338249,0.1875
OG185792,0.1875
OG3297124,0.1875
OG3309161,0.1875
OG1837104,0.1875
OG1833795,0.1875
OG1829362,0.1875
OG1816263,0.1875
OG0169620,0.1875
OG1808602,0.1875
OG3310450,0.1875
OG1784801,0.1875
OG394559,0.1875
OG1780964,0.1875
OG3326537,0.1875
OG332688,0.1875
OG3337555,0.1875
OG1795354,0.1875
OG2997629,0.1875
OG248327,0.1875
OG2490606,0.1875
OG255716,0.1875
OG1881071,0.1875
OG2661549,0.1875
OG2584191,0.1875
OG2416247,0.1875
OG0160063,0.1875
OG2586092,0.1875
OG0101795,0.1875
OG0288751,0.1875
OG1451162,0.1875
OG0300043,0.1875
OG0325594,0.1875
OG2586124,0.1875
OG2331495,0.1875
OG729819,0.1875
OG2547693,0.1875
OG514020,0.1875
OG2544356,0.1875
OG1801721,0.1875
OG0248036,0.1875
OG0532286,0.1875
OG0445368,0.1875
OG0102794,0.1875
OG0188412,0.1875
OG2526037,0.1875
OG1284862,0.1875
OG101475,0.1875
OG0185725,0.1875
OG2539267,0.1875
OG0244159,0.1875
OG0252655,0.1875
OG0253880,0.1875
OG0362092,0.1875
OG2543142,0.1875
OG1578824,0.1875
OG2596555,0.1875
OG0200609,0.1875
OG2439163,0.1875
OG2785291,0.1875
OG0454383,0.1875
OG277998,0.1875
OG2612606,0.1875
OG2616383,0.1875
OG2717413,0.1875
OG2618692,0.1875
OG2618950,0.1875
OG520187,0.1875
OG277529,0.1875
OG1036452,0.1875
OG2629331,0.1875
OG536763,0.1875
OG545581,0.1875
OG1333753,0.1875
OG2785966,0.1875
OG2714511,0.1875
OG2811036,0.1875
OG2833990,0.1875
OG2874693,0.1875
OG0042038,0.1875
OG0048546,0.1875
OG0115924,0.1875
OG730837,0.1875
OG0203570,0.1875
OG2596994,0.1875
OG0084839,0.1875
OG2851243,0.1875
OG2369315,0.1875
OG2606716,0.1875
OG2610890,0.1875
OG2845275,0.1875
OG2487217,0.1875
OG2519289,0.1875
OG0291309,0.1875
OG2599292,0.1875
OG0337768,0.1875
OG0068121,0.1875
OG0043190,0.1875
OG2422266,0.1875
OG2905799,0.1875
OG242310,0.1875
OG2898627,0.1875
OG2895897,0.1875
OG2887354,0.1875
OG2428192,0.1875
OG2886466,0.1875
OG0211068,0.1875
OG2885719,0.1875
OG243119,0.1875
OG0538438,0.1875
OG243600,0.1875
OG2437642,0.1875
OG2456179,0.1875
OG2408584,0.1875
OG2907666,0.1875
OG2911449,0.1875
OG0212228,0.1875
OG298191,0.1875
OG2390300,0.1875
OG296548,0.1875
OG239173,0.1875
OG0463354,0.1875
OG0453623,0.1875
OG0452810,0.1875
OG2460381,0.1875
OG0424278,0.1875
OG0364344,0.1875
OG0299578,0.1875
OG2950818,0.1875
OG0293586,0.1875
OG2943417,0.1875
OG2933030,0.1875
OG0281101,0.1875
OG0402067,0.1875
OG2630911,0.1875
OG246212,0.1875
OG1900391,0.1875
OG0159075,0.1875
OG2490040,0.1875
OG2490435,0.1875
OG173389,0.1875
OG2061509,0.1875
OG2541789,0.1875
OG2495558,0.1875
OG2506918,0.1875
OG2508484,0.1875
OG2735144,0.1875
OG0431728,0.1875
OG0016626,0.1875
OG2509564,0.1875
OG2516475,0.1875
OG2519126,0.1875
OG0030262,0.1875
OG822245,0.1875
OG2487678,0.1875
OG380535,0.1875
OG0288759,0.1875
OG0422167,0.1875
OG2482996,0.1875
OG0472630,0.1875
OG2486013,0.1875
OG2486837,0.1875
OG306762,0.1875
OG2464911,0.1875
OG0147214,0.1875
OG0102808,0.1875
OG0077721,0.1875
OG0032115,0.1875
OG1033583,0.1875
OG0245276,0.1875
OG2007736,0.1875
OG2225828,0.1875
OG111815,0.1875
OG1395595,0.1875
OG2669239,0.1875
OG1720084,0.1875
OG0097043,0.1875
OG3395659,0.1875
OG2898248,0.1875
OG2902240,0.1875
OG0142079,0.1875
OG268738,0.1875
OG296953,0.1875
OG2796603,0.1875
OG2681119,0.1875
OG0038070,0.1875
OG2674088,0.1875
OG2666335,0.1875
OG2913694,0.1875
OG2653463,0.1875
OG2927912,0.1875
OG523671,0.1875
OG2885749,0.1875
OG28836,0.1875
OG617501,0.1875
OG2851254,0.1875
OG2854172,0.1875
OG2452722,0.1875
OG2623336,0.1875
OG101493,0.1875
OG1650712,0.1875
OG2858624,0.1875
OG0290899,0.1875
OG2863233,0.1875
OG2868076,0.1875
OG200293,0.1875
OG951218,0.1875
OG286967,0.1875
OG2881234,0.1875
OG789295,0.1875
OG623661,0.1875
OG286435,0.1875
OG2844453,0.1875
OG2879890,0.1875
OG1495789,0.1875
OG2521295,0.1875
OG2511414,0.1875
OG0202720,0.1875
OG296914,0.1875
OG2990288,0.1875
OG0080112,0.1875
OG2509191,0.1875
OG0072449,0.1875
OG2507351,0.1875
OG2992149,0.1875
OG2992490,0.1875
OG2996618,0.1875
OG2506634,0.1875
OG2494593,0.1875
OG2493391,0.1875
OG2526681,0.1875
OG2530343,0.1875
OG2537752,0.1875
OG2560707,0.1875
OG2933908,0.1875
OG0491201,0.1875
OG2625467,0.1875
OG2938817,0.1875
OG294338,0.1875
OG2945603,0.1875
OG2954230,0.1875
OG26284,0.1875
OG2961220,0.1875
OG2603352,0.1875
OG2967321,0.1875
OG2600265,0.1875
OG259649,0.1875
OG2590627,0.1875
OG2582697,0.1875
OG2578930,0.1875
OG2962673,0.1875
OG238848,0.1875
OG2699165,0.1875
OG0369318,0.1875
OG269788,0.1875
OG2707538,0.1875
OG2741802,0.1875
OG2731403,0.1875
OG2713267,0.1875
OG2715624,0.1875
OG0247145,0.1875
OG3147727,0.1875
OG0199777,0.1875
OG2715653,0.1875
OG0221349,0.1875
OG2725394,0.1875
OG2728654,0.1875
OG273565,0.1875
OG2736792,0.1875
OG2688117,0.1875
OG2681472,0.1875
OG2747119,0.1875
OG0153256,0.1875
OG2612531,0.1875
OG2636917,0.1875
OG263979,0.1875
OG2040144,0.1875
OG2640546,0.1875
OG2646438,0.1875
OG2650314,0.1875
OG274481,0.1875
OG2772797,0.1875
OG0353690,0.1875
OG2655136,0.1875
OG276831,0.1875
OG2661671,0.1875
OG930508,0.1875
OG2752423,0.1875
OG2679017,0.1875
OG265416,0.1875
OG0307169,0.1875
OG2889311,0.1875
OG2749315,0.1875
OG2699920,0.1875
OG2798419,0.1875
OG0282975,0.1875
OG2817994,0.1875
OG2826024,0.1875
OG2828423,0.1875
OG822322,0.1875
OG422622,0.1875
OG346436,0.1875
OG2836960,0.1875
OG2133842,0.1875
OG283843,0.1875
OG1479852,0.1875
OG0483682,0.1875
OG0421760,0.1875
OG927219,0.1875
OG2775714,0.1875
OG2770515,0.1875
OG923567,0.1875
OG2752534,0.1875
OG0114989,0.1875
OG0454824,0.1875
OG2536998,0.1875
OG151505,0.1875
OG2414724,0.1875
OG2762531,0.1875
OG1193657,0.1875
OG3137877,0.1875
OG2722771,0.1875
OG814937,0.1875
OG2721369,0.1875
OG2670963,0.1875
OG2768589,0.1875
OG2769457,0.1875
OG2712095,0.1875
OG502946,0.1875
OG0050721,0.1875
OG1128770,0.1875
OG1789306,0.1875
OG2762843,0.1875
OG0158532,0.1875
OG623142,0.1875
OG511716,0.1875
OG0162176,0.1875
OG0249925,0.1875
OG0328296,0.1875
OG104391,0.1875
OG3255249,0.1875
OG1263323,0.1875
OG1422138,0.1875
OG2762819,0.1875
OG2761855,0.1875
OG324278,0.1875
OG2760822,0.1875
OG2751923,0.1875
OG2737693,0.1875
OG2509498,0.1875
OG2700801,0.1875
OG2700844,0.1875
OG247301,0.1875
OG1917117,0.1875
OG3016229,0.1875
OG0070646,0.1875
OG1466049,0.1875
OG2716866,0.1875
OG254087,0.1875
OG2718652,0.1875
OG2719785,0.1875
OG2726070,0.1875
OG2726895,0.1875
OG194874,0.1875
OG2778866,0.1875
OG0023873,0.1875
OG1385784,0.1875
OG2155464,0.1875
OG2153685,0.1875
OG2793139,0.1875
OG457328,0.1875
OG2802270,0.1875
OG2808567,0.1875
OG2167390,0.1875
OG3328873,0.1875
OG2150290,0.1875
OG2149451,0.1875
OG2808568,0.1875
OG2815586,0.1875
OG2148374,0.1875
OG1999372,0.1875
OG2151616,0.1875
OG2679638,0.1875
OG3040427,0.1875
OG727568,0.1875
OG2962303,0.1875
OG2781222,0.1875
OG2159204,0.1875
OG2784893,0.1875
OG2789289,0.1875
OG3260481,0.1875
OG3264219,0.1875
OG215916,0.1875
OG3263389,0.1875
OG1208125,0.1875
OG2364802,0.1875
OG209583,0.1875
OG770404,0.1875
OG3266877,0.1875
OG3262826,0.1875
OG2621140,0.1875
OG2714444,0.1875
OG2982647,0.1875
OG839915,0.1875
OG803314,0.1875
OG509902,0.1875
OG2596934,0.1875
OG2606342,0.1875
OG2610156,0.1875
OG2576651,0.1875
OG2611394,0.1875
OG2172964,0.1875
OG2867743,0.1875
OG2453740,0.1875
OG2613743,0.1875
OG2318861,0.1875
OG2224608,0.1875
OG2657576,0.1875
OG1022360,0.1875
OG2575489,0.1875
OG2568458,0.1875
OG0233483,0.1875
OG0193592,0.1875
OG0074986,0.1875
OG0041829,0.1875
OG2523851,0.1875
OG2524757,0.1875
OG257304,0.1875
OG2528718,0.1875
OG2528993,0.1875
OG2533011,0.1875
OG2541762,0.1875
OG2543859,0.1875
OG2554907,0.1875
OG2563347,0.1875
OG1317501,0.1875
OG87605,0.1875
OG1741907,0.1875
OG1413112,0.1875
OG2654914,0.1875
OG267229,0.1875
OG2674701,0.1875
OG2676420,0.1875
OG2678904,0.1875
OG2454159,0.1875
OG2646173,0.1875
OG100937,0.1875
OG0166746,0.1875
OG995928,0.1875
OG741747,0.1875
OG569849,0.1875
OG3363109,0.1875
OG3070311,0.1875
OG2529293,0.1875
OG157724,0.1875
OG0086931,0.1875
OG0236287,0.1875
OG0341034,0.1875
OG1211772,0.1875
OG1096093,0.1875
OG0207377,0.1875
OG2621793,0.1875
OG2623435,0.1875
OG0218937,0.1875
OG2162108,0.1875
OG0482719,0.1875
OG114412,0.1875
OG2632592,0.1875
OG2636919,0.1875
OG2161525,0.1875
OG0402785,0.1875
OG1021467,0.1875
OG2520772,0.1875
OG3278905,0.1875
OG3048601,0.1875
OG1080568,0.1875
OG1141332,0.1875
OG1484406,0.1875
OG218930,0.1875
OG229368,0.1875
OG2332505,0.1875
OG2462545,0.1875
OG3094880,0.1875
OG493148,0.1875
OG867238,0.1875
OG2831,0.1875
OG0077528,0.1875
OG0550572,0.1875
OG108057,0.1875
OG2210692,0.1875
OG0199704,0.1875
OG2828685,0.1875
OG1630408,0.1875
OG2148739,0.1875
OG548492,0.1875
OG2093200,0.1875
OG2823076,0.1875
OG1794170,0.1875
OG0331608,0.1875
OG2079535,0.1875
OG3342873,0.1875
OG1576142,0.1875
OG2069073,0.1875
OG2064107,0.1875
OG0309384,0.1875
OG2735734,0.1875
OG2825840,0.1875
OG0231392,0.1875
OG0221644,0.1875
OG0197062,0.1875
OG2049219,0.1875
OG2864586,0.1875
OG3057985,0.1875
OG2041887,0.1875
OG2891315,0.1875
OG2829669,0.1875
OG2861062,0.1875
OG1938477,0.1875
OG2864756,0.1875
OG2023036,0.1875
OG2022624,0.1875
OG2864809,0.1875
OG1690095,0.1875
OG1555568,0.1875
OG0493469,0.1875
OG1411158,0.1875
OG3401551,0.1875
OG478683,0.1875
OG0181962,0.1875
OG2833259,0.1875
OG3278136,0.1875
OG3326991,0.1875
OG2355797,0.1875
OG3327019,0.1875
OG194977,0.1875
OG2846510,0.1875
OG3359283,0.1875
OG2060801,0.1875
OG1515907,0.1875
OG3131702,0.1875
OG2052039,0.1875
OG2855886,0.1875
OG2851127,0.1875
OG2100256,0.1875
OG2101990,0.1875
OG2023041,0.1875
OG3270504,0.1875
OG448563,0.1875
OG2650831,0.1875
OG2766195,0.1875
OG1707984,0.1875
OG1940058,0.1875
OG3374748,0.1875
OG592767,0.1875
OG3356297,0.1875
OG3059591,0.1875
OG2627652,0.1875
OG1780526,0.1875
OG1158869,0.1875
OG0131528,0.1875
OG293908,0.1875
OG3173553,0.1875
OG2274312,0.1875
OG3125248,0.1875
OG2146541,0.1875
OG0537692,0.1875
