Gene	CV
OG0362987	2.01492476101794
OG0400744	2.01492476101794
OG0532928	2.01492476101794
OG0540697	2.01492476101794
OG1076603	2.01492476101794
OG1204944	2.01492476101794
OG1301825	2.01492476101794
OG391122	2.01492476101794
OG2251658	2.01490381431739
OG0119599	2.01473632721878
OG0129253	2.01442021698391
OG0209473	2.01442021698391
OG2639533	2.01442021698391
OG1347601	2.01301093268615
OG0313204	2.01299278875075
OG1282401	2.01299278875075
OG0482144	2.01181777145596
OG17248	2.01148537203878
OG0328458	2.01137703051078
OG0468920	2.01094841203713
OG691328	2.01007425809168
OG0533348	2.00922447240571
OG0533628	2.00922447240571
OG1067043	2.00922447240571
OG1185596	2.00922447240571
OG1585490	2.00922447240571
OG1667843	2.00922447240571
OG1801740	2.00922447240571
OG1836465	2.00922447240571
OG1855614	2.00922447240571
OG506759	2.00922447240571
OG0108982	2.00846543132604
OG0292283	2.00846543132604
OG0313972	2.00846543132604
OG0394961	2.00846543132604
OG0489004	2.00846543132604
OG129295	2.00846543132604
OG1952647	2.00846543132604
OG2040028	2.00846543132604
OG2191586	2.00846543132604
OG2249671	2.00846543132604
OG3208473	2.00846543132604
OG3328273	2.00846543132604
OG3344720	2.00846543132604
OG75039	2.00846543132604
OG828766	2.00846543132604
OG848455	2.00846543132604
OG0483068	2.00718052029405
OG0279812	2.00554973474704
OG0247929	2.00542306115143
OG3186347	2.00534975846631
OG0471188	2.00471111174976
OG0538948	2.00412186614863
OG0174719	2.00339264958734
OG0338965	2.00339264958734
OG1153134	2.00339264958734
OG1246325	2.00339264958734
OG28520	2.00339264958734
OG3102849	2.00339264958734
OG686163	2.00339264958734
OG0068748	2.00298081430429
OG1833422	2.00268116638275
OG0264530	2.00254566893145
OG0094085	2.00236701694239
OG140675	2.00236701694239
OG2676707	2.00236701694239
OG2803849	2.00236701694239
OG2934188	2.00236701694239
OG321213	2.00236701694239
OG3405870	2.00236701694239
OG986246	2.00236701694239
OG274998	2.00047243151836
OG949496	1.9996451206939
OG0137207	1.99949116861174
OG0249948	1.99891139972691
OG2658268	1.99879911886369
OG3168986	1.99879911886369
OG0412350	1.99831619710558
OG1617303	1.99831619710558
OG1954374	1.99831619710558
OG2886703	1.99831619710558
OG1081351	1.9979404816494
OG0290607	1.99742329295821
OG0320719	1.99742329295821
OG123725	1.99742329295821
OG1975770	1.99742329295821
OG2059091	1.99742329295821
OG2692911	1.99742329295821
OG3279396	1.99742329295821
OG54183	1.99742329295821
OG866286	1.99742329295821
OG0340939	1.99611809143956
OG0413082	1.99611809143956
OG0481449	1.99611809143956
OG1197686	1.99611809143956
OG1203845	1.99611809143956
OG2902021	1.99611809143956
OG517786	1.99611809143956
OG583034	1.99611809143956
OG0103417	1.99410010098436
OG910801	1.99382979917198
OG1308801	1.99229420123217
OG0257707	1.99207459558802
OG147403	1.99207459558802
OG1329631	1.99175570666624
OG1433518	1.99175570666624
OG1545052	1.99175570666624
OG259669	1.99175570666624
OG0296793	1.99130996308992
OG0334341	1.99130996308992
OG0437928	1.99130996308992
OG0481973	1.99130996308992
OG0486055	1.99130996308992
OG1420023	1.99130996308992
OG1831816	1.99130996308992
OG2020447	1.99130996308992
OG2300884	1.99130996308992
OG2474350	1.99130996308992
OG2568116	1.99130996308992
OG1612783	1.99068331831549
OG0116530	1.98972609189983
OG0092191	1.9897112419829
OG0139998	1.9897112419829
OG0177526	1.9897112419829
OG0217362	1.9897112419829
OG1761474	1.9897112419829
OG1863872	1.9897112419829
OG1898401	1.9897112419829
OG1939164	1.9897112419829
OG2526786	1.9897112419829
OG2530792	1.9897112419829
OG2644371	1.9897112419829
OG2886709	1.9897112419829
OG3112243	1.9897112419829
OG530966	1.9897112419829
OG758733	1.9897112419829
OG2330507	1.98887073383747
OG0183591	1.98622916159229
OG776112	1.98516689821285
OG0125204	1.98504573574201
OG0442339	1.98504573574201
OG1716177	1.98504573574201
OG1724443	1.98504573574201
OG2094947	1.98504573574201
OG2436093	1.98504573574201
OG1158732	1.98502103174947
OG1358551	1.98502103174947
OG3107703	1.98502103174947
OG2354935	1.98415183529941
OG0212559	1.98313846828519
OG0341589	1.98313846828519
OG0478916	1.98313846828519
OG0493526	1.98313846828519
OG0493552	1.98313846828519
OG0551330	1.98313846828519
OG1439691	1.98313846828519
OG206478	1.98313846828519
OG2160838	1.98313846828519
OG2161268	1.98313846828519
OG2249705	1.98313846828519
OG3240360	1.98313846828519
OG3359147	1.98313846828519
OG399441	1.98313846828519
OG68213	1.98313846828519
OG847436	1.980703179441
OG1638003	1.9804730017108
OG1920218	1.98044783340996
OG0031761	1.97892144652802
OG0210781	1.97862315108274
OG0225935	1.97862315108274
OG0253036	1.97862315108274
OG0325067	1.97862315108274
OG1781590	1.97862315108274
OG2212967	1.97862315108274
OG2576648	1.97862315108274
OG719692	1.97862315108274
OG1601614	1.97810284315287
OG2045294	1.97810284315287
OG0263146	1.97791493513642
OG0143290	1.97714270835133
OG0482697	1.97639111787628
OG0491734	1.97639111787628
OG0496063	1.97639111787628
OG0529198	1.97639111787628
OG0549508	1.97639111787628
OG1579375	1.97639111787628
OG1707822	1.97639111787628
OG1867650	1.97639111787628
OG2644593	1.97639111787628
OG2801895	1.97639111787628
OG3006681	1.97639111787628
OG610040	1.97639111787628
OG780980	1.97611974962907
OG0471031	1.97543695587547
OG855415	1.97512458901423
OG0476656	1.97511933715707
OG817205	1.97427097721026
OG1998858	1.97420161297007
OG0228779	1.97203415610139
OG0487368	1.97203415610139
OG1318599	1.97203415610139
OG1784761	1.97203415610139
OG2737416	1.97203415610139
OG2868654	1.97203415610139
OG532103	1.97203415610139
OG0196230	1.9714628774108
OG1079337	1.97099100721677
OG231163	1.97099100721677
OG333339	1.97099100721677
OG1202252	1.97084054345349
OG0361928	1.97076072706963
OG1841091	1.97007016053517
OG693942	1.96975293293995
OG605135	1.96953559083732
OG0059783	1.96945981213438
OG0265034	1.96945981213438
OG0322827	1.96945981213438
OG0340521	1.96945981213438
OG0493093	1.96945981213438
OG1103790	1.96945981213438
OG113154	1.96945981213438
OG1371251	1.96945981213438
OG2306009	1.96945981213438
OG2753689	1.96945981213438
OG3251387	1.96945981213438
OG1414598	1.96894199124042
OG0332453	1.96874178981391
OG1448847	1.96858755650121
OG466889	1.96760599245498
OG0075494	1.96726008217464
OG2157784	1.96666592272409
OG2635662	1.96642897178089
OG1994631	1.96618663820794
OG2516438	1.96594226330095
OG0247362	1.96527003895518
OG0252047	1.96527003895518
OG0428526	1.96527003895518
OG0487792	1.96527003895518
OG1057529	1.96527003895518
OG2564169	1.96527003895518
OG319235	1.96527003895518
OG810704	1.96527003895518
OG943996	1.96527003895518
OG180025	1.96481983753946
OG0096775	1.96367448934101
OG0109223	1.96367448934101
OG0429249	1.96367448934101
OG1103731	1.96367448934101
OG1619293	1.96367448934101
OG1408074	1.96303792249439
OG1362661	1.96253911145175
OG0237012	1.962377466101
OG0178079	1.96233436152081
OG0363454	1.96233436152081
OG0476252	1.96233436152081
OG1226847	1.96233436152081
OG1670020	1.96233436152081
OG2295233	1.96233436152081
OG2320911	1.96233436152081
OG2971692	1.96233436152081
OG311057	1.96233436152081
OG454279	1.96233436152081
OG628354	1.96233436152081
OG90190	1.96233436152081
OG495460	1.95890907216893
OG0165292	1.95832135406537
OG0265578	1.95832135406537
OG0322131	1.95832135406537
OG0357662	1.95832135406537
OG0462317	1.95832135406537
OG2448803	1.95832135406537
OG3352853	1.95832135406537
OG3399961	1.95832135406537
OG936063	1.95832135406537
OG0494163	1.9572428402896
OG3260411	1.95639440557166
OG0468343	1.95614124262726
OG0471670	1.95614124262726
OG630220	1.95614124262726
OG1504532	1.9551967921243
OG2712297	1.95519321950229
OG0298506	1.95500366811448
OG0318379	1.95500366811448
OG0337949	1.95500366811448
OG0399369	1.95500366811448
OG0481559	1.95500366811448
OG0487567	1.95500366811448
OG0534753	1.95500366811448
OG0551371	1.95500366811448
OG1105201	1.95500366811448
OG1213574	1.95500366811448
OG1226265	1.95500366811448
OG1671997	1.95500366811448
OG2233354	1.95500366811448
OG3063271	1.95500366811448
OG3186043	1.95500366811448
OG3229794	1.95500366811448
OG400288	1.95500366811448
OG869	1.95500366811448
OG0531268	1.95407234409104
OG2548595	1.95364364388599
OG2935107	1.95325814511208
OG633356	1.95324616111756
OG3203210	1.95226588073976
OG2960375	1.95156403201256
OG2482429	1.95146231884043
OG0157679	1.95117783627903
OG0451636	1.95117783627903
OG0475274	1.95117783627903
OG0479296	1.95117783627903
OG0536105	1.95117783627903
OG1057550	1.95117783627903
OG1324660	1.95117783627903
OG1834478	1.95117783627903
OG2300330	1.95117783627903
OG2573486	1.95117783627903
OG2588390	1.95117783627903
OG2924296	1.95117783627903
OG2938955	1.95117783627903
OG3229496	1.95117783627903
OG3403161	1.95117783627903
OG398917	1.95117783627903
OG829412	1.95117783627903
OG227176	1.94895381096211
OG0232018	1.94837807880803
OG0334766	1.94837807880803
OG0083893	1.94745561310671
OG0123575	1.94745561310671
OG0244386	1.94745561310671
OG0297249	1.94745561310671
OG0436137	1.94745561310671
OG0492821	1.94745561310671
OG0492836	1.94745561310671
OG105427	1.94745561310671
OG106987	1.94745561310671
OG1070229	1.94745561310671
OG163567	1.94745561310671
OG1863765	1.94745561310671
OG2013372	1.94745561310671
OG2471098	1.94745561310671
OG2750741	1.94745561310671
OG2895861	1.94745561310671
OG5677	1.94745561310671
OG700830	1.94745561310671
OG819740	1.94745561310671
OG922634	1.94745561310671
OG2111269	1.9474249987327
OG1713239	1.94650855389288
OG1553779	1.94633196913076
OG0468337	1.94602201301701
OG2747469	1.94594843172694
OG2503211	1.94593330853158
OG963553	1.94532624357051
OG0186933	1.94382830209726
OG0295340	1.94382830209726
OG0536476	1.94382830209726
OG1435292	1.94382830209726
OG220916	1.94382830209726
OG2247557	1.94382830209726
OG2287638	1.94382830209726
OG2717874	1.94382830209726
OG2947488	1.94382830209726
OG3282739	1.94382830209726
OG0180767	1.94252917539643
OG2247552	1.94190225479496
OG2696406	1.94176829032113
OG0468822	1.94037051801761
OG2210465	1.94037051801761
OG2494557	1.94037051801761
OG516425	1.94037051801761
OG2281349	1.94008057547605
OG2499968	1.94003978997089
OG0112781	1.93967692637675
OG0282652	1.93967692637675
OG0320861	1.93967692637675
OG0332789	1.93967692637675
OG0492151	1.93967692637675
OG0492284	1.93967692637675
OG0494537	1.93967692637675
OG0527513	1.93967692637675
OG0535456	1.93967692637675
OG0547293	1.93967692637675
OG1036696	1.93967692637675
OG108849	1.93967692637675
OG1483903	1.93967692637675
OG1590447	1.93967692637675
OG1661436	1.93967692637675
OG1676653	1.93967692637675
OG1887030	1.93967692637675
OG2269894	1.93967692637675
OG2399645	1.93967692637675
OG2587826	1.93967692637675
OG269590	1.93967692637675
OG484496	1.93967692637675
OG548859	1.93967692637675
OG608682	1.93967692637675
OG774745	1.93967692637675
OG2422514	1.93923967318007
OG658039	1.93923967318007
OG0414970	1.93882819527615
OG0264441	1.9385633148795
OG1375442	1.93852907200713
OG1057814	1.93730310672759
OG0125859	1.93670427384125
OG0079279	1.93626053562437
OG0198766	1.93626053562437
OG0213899	1.93626053562437
OG0243868	1.93626053562437
OG0296770	1.93626053562437
OG0384788	1.93626053562437
OG0422855	1.93626053562437
OG0445102	1.93626053562437
OG0454697	1.93626053562437
OG1141	1.93626053562437
OG1392669	1.93626053562437
OG1470374	1.93626053562437
OG1486157	1.93626053562437
OG1730814	1.93626053562437
OG1939831	1.93626053562437
OG2023600	1.93626053562437
OG2224526	1.93626053562437
OG2449559	1.93626053562437
OG2499244	1.93626053562437
OG2633704	1.93626053562437
OG2729610	1.93626053562437
OG2817380	1.93626053562437
OG2930694	1.93626053562437
OG3109084	1.93626053562437
OG3348961	1.93626053562437
OG809666	1.93626053562437
OG85565	1.93626053562437
OG0553377	1.93577663990069
OG0471895	1.93487062375791
OG2749632	1.93409436288174
OG0530831	1.93385076972927
OG0550686	1.93323524247285
OG0469663	1.93286224602549
OG999835	1.93269809954042
OG915548	1.93262531734834
OG2799881	1.93214583686191
OG3029981	1.93210261313734
OG0313611	1.93165303464842
OG1278968	1.93165303464842
OG1456564	1.93165303464842
OG1733011	1.93165303464842
OG1810482	1.93165303464842
OG2764401	1.93165303464842
OG2901160	1.93165303464842
OG3226496	1.93165303464842
OG3231302	1.93165303464842
OG409519	1.93165303464842
OG410333	1.93165303464842
OG771555	1.93165303464842
OG848756	1.93165303464842
OG411215	1.93157053458315
OG3299253	1.93090909704623
OG0141107	1.9307083048605
OG0173567	1.92846115632888
OG0212933	1.92846115632888
OG0246513	1.92846115632888
OG0275574	1.92846115632888
OG0351427	1.92846115632888
OG0419903	1.92846115632888
OG0473087	1.92846115632888
OG0484151	1.92846115632888
OG0571191	1.92846115632888
OG100166	1.92846115632888
OG1126729	1.92846115632888
OG1440151	1.92846115632888
OG1606748	1.92846115632888
OG1793205	1.92846115632888
OG2236106	1.92846115632888
OG2749623	1.92846115632888
OG314746	1.92846115632888
OG3340715	1.92846115632888
OG652726	1.92846115632888
OG663673	1.92846115632888
OG902243	1.92846115632888
OG815355	1.92749971494399
OG145288	1.92729705546489
OG11647	1.92535690738891
OG1229901	1.92527117465502
OG0200069	1.92355674341897
OG0334689	1.92355674341897
OG0482599	1.92355674341897
OG1019995	1.92355674341897
OG2362196	1.92355674341897
OG468000	1.92355674341897
OG0055924	1.92336788390806
OG0181194	1.92336788390806
OG0262855	1.92336788390806
OG0307166	1.92336788390806
OG0478344	1.92336788390806
OG1429184	1.92336788390806
OG1697913	1.92336788390806
OG2147346	1.92336788390806
OG2352602	1.92336788390806
