Gene	CV
OG0000483	2.83941949478786
OG0000484	2.83905135194835
OG0000485	2.8389899431515
OG0000486	2.83889509010021
OG0000487	2.83889509010021
OG0000488	2.83889509010021
OG0000489	2.83853918002926
OG0000490	2.83853918002926
OG0000491	2.83839026348384
OG0000492	2.83839026348384
OG0000493	2.83839026348384
OG0000494	2.8383675181903
OG0000495	2.83808607544149
OG0000496	2.83808607544149
OG0000497	2.83808607544149
OG0000498	2.83808607544149
OG0000499	2.83808607544149
OG0000500	2.83808607544149
OG0000501	2.83772413132728
OG0000502	2.83763060669022
OG0000503	2.83763060669022
OG0000504	2.8373027278678
OG0000505	2.83717275073752
OG0000506	2.8370528820181
OG0000507	2.8370528820181
OG0000508	2.83637644048682
OG0000509	2.83624978340598
OG0000510	2.83624978340598
OG0000511	2.83624978340598
OG0000512	2.83624978340598
OG0000513	2.83622482784986
OG0000514	2.83622482784986
OG0000515	2.83622482784986
OG0000516	2.83578462424339
OG0000517	2.83578462424339
OG0000518	2.83578462424339
OG0000519	2.83531698230001
OG0000520	2.83513351180065
OG0000521	2.83513351180065
OG0000522	2.83500767211604
OG0000523	2.83484683278896
OG0000524	2.83458272408175
OG0000525	2.83458272408175
OG0000526	2.83437415054087
OG0000527	2.83437415054087
OG0000528	2.83402846253116
OG0000529	2.83402846253116
OG0000530	2.83389891001065
OG0000531	2.83389891001065
OG0000532	2.83389891001065
OG0000533	2.83361719154946
OG0000534	2.83347068572414
OG0000535	2.83342108526977
OG0000536	2.83342108526977
OG0000537	2.8329406499838
OG0000538	2.83291360297235
OG0000539	2.83290935147938
OG0000540	2.83290935147938
OG0000541	2.8323444168634
OG0000542	2.8323444168634
OG0000543	2.83220433510731
OG0000544	2.83220433510731
OG0000545	2.83197184043372
OG0000546	2.83148930016067
OG0000547	2.83148930016067
OG0000548	2.83148341145525
OG0000549	2.83148341145525
OG0000550	2.83120357083503
OG0000551	2.83099226248671
OG0000552	2.83099226248671
OG0000553	2.83099226248671
OG0000554	2.83076840830888
OG0000555	2.83062756956615
OG0000556	2.83049836509615
OG0000557	2.83004778816337
OG0000558	2.83004156760613
OG0000559	2.83000169039364
OG0000560	2.8295022090387
OG0000561	2.8295022090387
OG0000562	2.8295022090387
OG0000563	2.8295022090387
OG0000564	2.82946417958957
OG0000565	2.82946417958957
OG0000566	2.82930868394717
OG0000567	2.82930868394717
OG0000568	2.82930868394717
OG0000569	2.82899989122556
OG0000570	2.82899989122556
OG0000571	2.82899989122556
OG0000572	2.82899989122556
OG0000573	2.82899989122556
OG0000574	2.82899989122556
OG0000575	2.8288766959208
OG0000576	2.8288766959208
OG0000577	2.8288766959208
OG0000578	2.82856966096966
OG0000579	2.82856966096966
OG0000580	2.828494706662
OG0000581	2.828494706662
OG0000582	2.8282852883253
OG0000583	2.8282852883253
OG0000584	2.82798662457691
OG0000585	2.82798662457691
OG0000586	2.82798662457691
OG0000587	2.82782440001173
OG0000588	2.82782440001173
OG0000589	2.82782440001173
OG0000590	2.82782440001173
OG0000591	2.82782440001173
OG0000592	2.82768990705315
OG0000593	2.82768990705315
OG0000594	2.82768990705315
OG0000595	2.82747561370008
OG0000596	2.82747561370008
OG0000597	2.82747561370008
OG0000598	2.82747561370008
OG0000599	2.82696164224537
OG0000600	2.82696164224537
OG0000601	2.82696164224537
OG0000602	2.82696164224537
OG0000603	2.82644467791652
OG0000604	2.82644467791652
OG0000605	2.82644467791652
OG0000606	2.82631475744533
OG0000607	2.82592468788083
OG0000608	2.82592468788083
OG0000609	2.82555016624557
OG0000610	2.82555016624557
OG0000611	2.82540163875926
OG0000612	2.82540163875926
OG0000613	2.82487549662743
OG0000614	2.82477891771829
OG0000615	2.82465158605024
OG0000616	2.82434622698421
OG0000617	2.82434622698421
OG0000618	2.82434622698421
OG0000619	2.82434622698421
OG0000620	2.82434622698421
OG0000621	2.82400090044256
OG0000622	2.82381379475059
OG0000623	2.82381379475059
OG0000624	2.82381379475059
OG0000625	2.8232781642612
OG0000626	2.8232781642612
OG0000627	2.8232160002025
OG0000628	2.82277750813727
OG0000629	2.82277750813727
OG0000630	2.82273929923277
OG0000631	2.82273929923277
OG0000632	2.82242409986984
OG0000633	2.82242409986984
OG0000634	2.8221971627697
OG0000635	2.8221971627697
OG0000636	2.82214395936501
OG0000637	2.82214395936501
OG0000638	2.82214395936501
OG0000639	2.82165171734192
OG0000640	2.82165171734192
OG0000641	2.82165171734192
OG0000642	2.82162507932517
OG0000643	2.82162507932517
OG0000644	2.82150588274838
OG0000645	2.82150588274838
OG0000646	2.8211029247621
OG0000647	2.8211029247621
OG0000648	2.8211029247621
OG0000649	2.8211029247621
OG0000650	2.8208188153401
OG0000651	2.8208188153401
OG0000652	2.8208188153401
OG0000653	2.82055074618968
OG0000654	2.82055074618968
OG0000655	2.82055074618968
OG0000656	2.82055074618968
OG0000657	2.82055074618968
OG0000658	2.82055074618968
OG0000659	2.82021589792472
OG0000660	2.82021589792472
OG0000661	2.82000518147999
OG0000662	2.82000518147999
OG0000663	2.81999514209629
OG0000664	2.81999514209629
OG0000665	2.81999514209629
OG0000666	2.81999514209629
OG0000667	2.81999514209629
OG0000668	2.8195638624851
OG0000669	2.81943607225828
OG0000670	2.81943607225828
OG0000671	2.81943607225828
OG0000672	2.81918404798917
OG0000673	2.81887349574773
OG0000674	2.81887349574773
OG0000675	2.81830737089576
OG0000676	2.81830737089576
OG0000677	2.81830737089576
OG0000678	2.81830737089576
OG0000679	2.81824537749837
OG0000680	2.8177376552968
OG0000681	2.81751874577514
OG0000682	2.81751874577514
OG0000683	2.8171643057783
OG0000684	2.8171643057783
OG0000685	2.8166742998576
OG0000686	2.8166742998576
OG0000687	2.8166742998576
OG0000688	2.81658727837978
OG0000689	2.81658727837978
OG0000690	2.81658727837978
OG0000691	2.81658727837978
OG0000692	2.81658727837978
OG0000693	2.81623058859286
OG0000694	2.81623058859286
OG0000695	2.81623058859286
OG0000696	2.81600652835003
OG0000697	2.81600652835003
OG0000698	2.81600652835003
OG0000699	2.8158217996664
OG0000700	2.8158217996664
OG0000701	2.81554882530942
OG0000702	2.81554882530942
OG0000703	2.81542201010456
OG0000704	2.81542201010456
OG0000705	2.8149610969798
OG0000706	2.8149610969798
OG0000707	2.8149610969798
OG0000708	2.8149610969798
OG0000709	2.8149610969798
OG0000710	2.81483367722506
OG0000711	2.81483367722506
OG0000712	2.81483367722506
OG0000713	2.81483367722506
OG0000714	2.81424148243092
OG0000715	2.81424148243092
OG0000716	2.8141696037988
OG0000717	2.81409203948501
OG0000718	2.81409203948501
OG0000719	2.81409203948501
OG0000720	2.81364537755064
OG0000721	2.81364537755064
OG0000722	2.81364537755064
OG0000723	2.81347199171277
OG0000724	2.81347199171277
OG0000725	2.81347199171277
OG0000726	2.81347199171277
OG0000727	2.81347199171277
OG0000728	2.81347199171277
OG0000729	2.81347199171277
OG0000730	2.81321447060911
OG0000731	2.81321447060911
OG0000732	2.81321447060911
OG0000733	2.81321447060911
OG0000734	2.81304531351882
OG0000735	2.81304531351882
OG0000736	2.81304531351882
OG0000737	2.81304531351882
OG0000738	2.81304531351882
OG0000739	2.81304531351882
OG0000740	2.81276893999633
OG0000741	2.81276893999633
OG0000742	2.81276893999633
OG0000743	2.81244124032915
OG0000744	2.81232822936807
OG0000745	2.81232822936807
OG0000746	2.81206036737563
OG0000747	2.81206036737563
OG0000748	2.81206036737563
OG0000749	2.81206036737563
OG0000750	2.81206036737563
OG0000751	2.81183310703156
OG0000752	2.81183310703156
OG0000753	2.81183310703156
OG0000754	2.81183310703156
OG0000755	2.81143315020519
OG0000756	2.81143315020519
OG0000757	2.81122086169808
OG0000758	2.81122086169808
OG0000759	2.81062632516235
OG0000760	2.81062632516235
OG0000761	2.81062632516235
OG0000762	2.81060445139398
OG0000763	2.81060445139398
OG0000764	2.81060445139398
OG0000765	2.81060445139398
OG0000766	2.81060445139398
OG0000767	2.81052906280371
OG0000768	2.80998382216822
OG0000769	2.80998382216822
OG0000770	2.80998382216822
OG0000771	2.80990068366627
OG0000772	2.80990068366627
OG0000773	2.80990068366627
OG0000774	2.8096157919243
OG0000775	2.8096157919243
OG0000776	2.8096157919243
OG0000777	2.8096157919243
OG0000778	2.8096157919243
OG0000779	2.8096157919243
OG0000780	2.80935891900256
OG0000781	2.80935891900256
OG0000782	2.80935891900256
OG0000783	2.80916917734171
OG0000784	2.80872968580929
OG0000785	2.80872968580929
OG0000786	2.80872968580929
OG0000787	2.80872968580929
OG0000788	2.80869315718949
OG0000789	2.80869315718949
OG0000790	2.80869315718949
OG0000791	2.80869315718949
OG0000792	2.80869315718949
OG0000793	2.80843171521089
OG0000794	2.80843171521089
OG0000795	2.80809606538329
OG0000796	2.80809606538329
OG0000797	2.80809606538329
OG0000798	2.80776097291546
OG0000799	2.80768820415542
OG0000800	2.80768820415542
OG0000801	2.80745799938188
OG0000802	2.80693854887915
OG0000803	2.80693854887915
OG0000804	2.8068190478927
OG0000805	2.80681542829744
OG0000806	2.80681542829744
OG0000807	2.80681542829744
OG0000808	2.80681542829744
OG0000809	2.80681542829744
OG0000810	2.80681542829744
OG0000811	2.80681542829744
OG0000812	2.80616829141166
OG0000813	2.80616829141166
OG0000814	2.80586718507806
OG0000815	2.80586718507806
OG0000816	2.80551652678593
OG0000817	2.80551652678593
OG0000818	2.8054204130584
OG0000819	2.8054204130584
OG0000820	2.80490518155268
OG0000821	2.80490518155268
OG0000822	2.80486007120098
OG0000823	2.80486007120098
OG0000824	2.80486007120098
OG0000825	2.80486007120098
OG0000826	2.80465173031144
OG0000827	2.80465173031144
OG0000828	2.80465173031144
OG0000829	2.80465173031144
OG0000830	2.80419886014821
OG0000831	2.80387649878686
OG0000832	2.80387649878686
OG0000833	2.80387649878686
OG0000834	2.80353282777318
OG0000835	2.80353282777318
OG0000836	2.80353282777318
OG0000837	2.80353282777318
OG0000838	2.80353282777318
OG0000839	2.80309461112216
OG0000840	2.80309461112216
OG0000841	2.80294990924299
OG0000842	2.80294990924299
OG0000843	2.80294990924299
OG0000844	2.8028619068511
OG0000845	2.8028619068511
OG0000846	2.8028619068511
OG0000847	2.8028619068511
OG0000848	2.8028619068511
OG0000849	2.8028619068511
OG0000850	2.80230595732016
OG0000851	2.80230595732016
OG0000852	2.80230595732016
OG0000853	2.8021860287454
OG0000854	2.8021860287454
OG0000855	2.8021860287454
OG0000856	2.8021860287454
OG0000857	2.8021860287454
OG0000858	2.8021860287454
OG0000859	2.80195620259757
OG0000860	2.80195620259757
OG0000861	2.8015104246325
OG0000862	2.8015104246325
OG0000863	2.8015104246325
OG0000864	2.80150512336164
OG0000865	2.80150512336164
OG0000866	2.80095148840016
OG0000867	2.80095148840016
OG0000868	2.80081911912134
OG0000869	2.80081911912134
OG0000870	2.80081911912134
OG0000871	2.80081911912134
OG0000872	2.8007078974978
OG0000873	2.8007078974978
OG0000874	2.80012794289772
OG0000875	2.80012794289772
OG0000876	2.79993554888767
OG0000877	2.79993554888767
OG0000878	2.79993554888767
OG0000879	2.79989825741869
OG0000880	2.79989825741869
OG0000881	2.79989825741869
OG0000882	2.79943151999801
OG0000883	2.79943151999801
OG0000884	2.79943151999801
OG0000885	2.79943151999801
OG0000886	2.79908138289006
OG0000887	2.79908138289006
OG0000888	2.79890816739707
OG0000889	2.79890816739707
OG0000890	2.79890816739707
OG0000891	2.79872977408922
OG0000892	2.79872977408922
OG0000893	2.79872977408922
OG0000894	2.79872977408922
OG0000895	2.79872977408922
OG0000896	2.79872977408922
OG0000897	2.79872977408922
OG0000898	2.79872977408922
OG0000899	2.79825714927188
OG0000900	2.79825714927188
OG0000901	2.79825714927188
OG0000902	2.79825714927188
OG0000903	2.79825714927188
OG0000904	2.79802262717941
OG0000905	2.79802262717941
OG0000906	2.79802262717941
OG0000907	2.79802262717941
OG0000908	2.79802262717941
OG0000909	2.79786912137683
OG0000910	2.79786912137683
OG0000911	2.79742542870287
OG0000912	2.79742542870287
OG0000913	2.79742542870287
OG0000914	2.79742542870287
OG0000915	2.79742542870287
OG0000916	2.79730999954211
OG0000917	2.79730999954211
OG0000918	2.79730999954211
OG0000919	2.79730999954211
OG0000920	2.79730999954211
OG0000921	2.79681818180215
OG0000922	2.79659180968888
OG0000923	2.79659180968888
OG0000924	2.79659180968888
OG0000925	2.79659180968888
OG0000926	2.79659180968888
OG0000927	2.79659180968888
OG0000928	2.79658608997289
OG0000929	2.7958679742973
OG0000930	2.7958679742973
OG0000931	2.79575511289679
OG0000932	2.79575511289679
OG0000933	2.79575511289679
OG0000934	2.79573899841604
OG0000935	2.79513840817135
OG0000936	2.79513840817135
OG0000937	2.79513840817135
OG0000938	2.79513840817135
OG0000939	2.79513840817135
OG0000940	2.79513840817135
OG0000941	2.79513840817135
OG0000942	2.79513840817135
OG0000943	2.79513840817135
OG0000944	2.79488401578669
OG0000945	2.79467967185241
OG0000946	2.79467967185241
OG0000947	2.79440302417408
OG0000948	2.79440302417408
OG0000949	2.79440302417408
OG0000950	2.79440302417408
OG0000951	2.79440302417408
OG0000952	2.79440302417408
OG0000953	2.79402100012687
OG0000954	2.79402100012687
OG0000955	2.79402100012687
OG0000956	2.79402100012687
OG0000957	2.79402100012687
OG0000958	2.79366173317542
OG0000959	2.79366173317542
OG0000960	2.79366173317542
OG0000961	2.79366173317542
OG0000962	2.79366173317542
OG0000963	2.79366173317542
OG0000964	2.79366173317542
OG0000965	2.79366173317542
OG0000966	2.79366173317542
OG0000967	2.79366173317542
OG0000968	2.79359160857008
OG0000969	2.79359160857008
OG0000970	2.79314980564735
OG0000971	2.79314980564735
OG0000972	2.79314980564735
OG0000973	2.79291444398816
OG0000974	2.79291444398816
OG0000975	2.79291444398816
OG0000976	2.79291444398816
OG0000977	2.79291444398816
OG0000978	2.79291444398816
OG0000979	2.79291444398816
OG0000980	2.7924906653589
OG0000981	2.79227028256804
OG0000982	2.79227028256804
OG0000983	2.79227028256804
OG0000984	2.79227028256804
OG0000985	2.79216106330446
OG0000986	2.79216106330446
OG0000987	2.79216106330446
OG0000988	2.79216106330446
OG0000989	2.79216106330446
OG0000990	2.79140149563274
OG0000991	2.79140149563274
OG0000992	2.79140149563274
OG0000993	2.79140149563274
OG0000994	2.79140149563274
OG0000995	2.79140149563274
OG0000996	2.79138227699908
OG0000997	2.79138227699908
OG0000998	2.79137657659984
