Name,low_value_proportion (< 0.084980)
OG61558,0.0
OG615860,0.0
OG615881,0.0
OG61595,0.0
OG619337,0.0
OG615982,0.0
OG616149,0.0
OG616170,0.0
OG616260,0.0
OG6163,0.0
OG616307,0.0
OG616336,0.0
OG616357,0.0
OG616384,0.0
OG616441,0.0
OG61652,0.0
OG616570,0.0
OG61658,0.0
OG616695,0.0
OG616114,0.0
OG585321,0.0
OG670245,0.0
OG670455,0.0
OG721174,0.0
OG721191,0.0
OG72125,0.0
OG721339,0.0
OG721349,0.0
OG721547,0.0
OG721689,0.0
OG721754,0.0
OG721824,0.0
OG721826,0.0
OG721916,0.0
OG721958,0.0
OG721997,0.0
OG722,0.0
OG722078,0.0
OG722106,0.0
OG722321,0.0
OG722468,0.0
OG722631,0.0
OG722682,0.0
OG72277,0.0
OG722826,0.0
OG72287,0.0
OG723112,0.0
OG723202,0.0
OG723292,0.0
OG723303,0.0
OG721138,0.0
OG723313,0.0
OG721072,0.0
OG721002,0.0
OG719162,0.0
OG719298,0.0
OG719374,0.0
OG719418,0.0
OG719488,0.0
OG719495,0.0
OG719559,0.0
OG719562,0.0
OG71968,0.0
OG719860,0.0
OG719913,0.0
OG719922,0.0
OG71998,0.0
OG720220,0.0
OG72024,0.0
OG720318,0.0
OG720337,0.0
OG720370,0.0
OG720398,0.0
OG72046,0.0
OG720477,0.0
OG720697,0.0
OG720763,0.0
OG720800,0.0
OG720843,0.0
OG720872,0.0
OG72096,0.0
OG72106,0.0
OG719151,0.0
OG72342,0.0
OG723582,0.0
OG726641,0.0
OG726646,0.0
OG726657,0.0
OG726838,0.0
OG726839,0.0
OG726899,0.0
OG726917,0.0
OG72697,0.0
OG727194,0.0
OG727209,0.0
OG727221,0.0
OG727353,0.0
OG727398,0.0
OG727462,0.0
OG727593,0.0
OG727631,0.0
OG727655,0.0
OG727665,0.0
OG727760,0.0
OG727840,0.0
OG727903,0.0
OG727904,0.0
OG728022,0.0
OG72810,0.0
OG728146,0.0
OG728344,0.0
OG728365,0.0
OG726607,0.0
OG723541,0.0
OG726533,0.0
OG726065,0.0
OG723664,0.0
OG723825,0.0
OG724042,0.0
OG724054,0.0
OG724069,0.0
OG724165,0.0
OG724230,0.0
OG724610,0.0
OG724667,0.0
OG724783,0.0
OG72492,0.0
OG725083,0.0
OG725184,0.0
OG725224,0.0
OG725251,0.0
OG725260,0.0
OG725378,0.0
OG725395,0.0
OG725538,0.0
OG725571,0.0
OG725586,0.0
OG725608,0.0
OG725779,0.0
OG725834,0.0
OG725922,0.0
OG725940,0.0
OG725977,0.0
OG726382,0.0
OG71907,0.0
OG719055,0.0
OG719015,0.0
OG711595,0.0
OG711653,0.0
OG711679,0.0
OG711824,0.0
OG712007,0.0
OG712143,0.0
OG712151,0.0
OG712154,0.0
OG712276,0.0
OG712370,0.0
OG712399,0.0
OG712427,0.0
OG712567,0.0
OG712722,0.0
OG712913,0.0
OG712990,0.0
OG712998,0.0
OG713127,0.0
OG713156,0.0
OG713257,0.0
OG713272,0.0
OG713275,0.0
OG713570,0.0
OG713994,0.0
OG714132,0.0
OG71414,0.0
OG714180,0.0
OG711496,0.0
OG714348,0.0
OG711435,0.0
OG711407,0.0
OG708665,0.0
OG708722,0.0
OG708726,0.0
OG708859,0.0
OG708891,0.0
OG708913,0.0
OG708959,0.0
OG709023,0.0
OG709125,0.0
OG70941,0.0
OG709532,0.0
OG709673,0.0
OG709678,0.0
OG709724,0.0
OG709742,0.0
OG709850,0.0
OG7101,0.0
OG710122,0.0
OG710131,0.0
OG710373,0.0
OG710467,0.0
OG710889,0.0
OG710891,0.0
OG710966,0.0
OG710974,0.0
OG711109,0.0
OG711132,0.0
OG711433,0.0
OG714420,0.0
OG714558,0.0
OG71462,0.0
OG716603,0.0
OG716811,0.0
OG716932,0.0
OG717163,0.0
OG717322,0.0
OG717628,0.0
OG717664,0.0
OG717675,0.0
OG717691,0.0
OG717744,0.0
OG717745,0.0
OG717761,0.0
OG717787,0.0
OG717821,0.0
OG717867,0.0
OG717885,0.0
OG717956,0.0
OG718023,0.0
OG7181,0.0
OG718119,0.0
OG718507,0.0
OG718512,0.0
OG718657,0.0
OG718720,0.0
OG718794,0.0
OG718837,0.0
OG71885,0.0
OG716592,0.0
OG716586,0.0
OG716555,0.0
OG716525,0.0
OG714626,0.0
OG714627,0.0
OG714681,0.0
OG714717,0.0
OG714727,0.0
OG714787,0.0
OG714917,0.0
OG714933,0.0
OG715,0.0
OG715044,0.0
OG715170,0.0
OG715240,0.0
OG715311,0.0
OG728382,0.0
OG715452,0.0
OG715636,0.0
OG715643,0.0
OG71569,0.0
OG715774,0.0
OG715776,0.0
OG715858,0.0
OG715872,0.0
OG715937,0.0
OG715981,0.0
OG71614,0.0
OG716209,0.0
OG716320,0.0
OG716402,0.0
OG715493,0.0
OG728402,0.0
OG728499,0.0
OG728501,0.0
OG742770,0.0
OG743141,0.0
OG74324,0.0
OG743259,0.0
OG743381,0.0
OG743394,0.0
OG743446,0.0
OG74353,0.0
OG743603,0.0
OG743623,0.0
OG743634,0.0
OG743791,0.0
OG743952,0.0
OG744231,0.0
OG744233,0.0
OG744241,0.0
OG744298,0.0
OG744483,0.0
OG74453,0.0
OG744537,0.0
OG744557,0.0
OG744832,0.0
OG744880,0.0
OG74490,0.0
OG744902,0.0
OG744919,0.0
OG744966,0.0
OG742767,0.0
OG745052,0.0
OG742666,0.0
OG742482,0.0
OG739908,0.0
OG740162,0.0
OG740394,0.0
OG740415,0.0
OG740425,0.0
OG74051,0.0
OG740597,0.0
OG740920,0.0
OG740942,0.0
OG741005,0.0
OG741233,0.0
OG741391,0.0
OG741423,0.0
OG741426,0.0
OG741461,0.0
OG741483,0.0
OG741536,0.0
OG741746,0.0
OG741841,0.0
OG741922,0.0
OG741969,0.0
OG741979,0.0
OG742017,0.0
OG742161,0.0
OG742230,0.0
OG742401,0.0
OG742433,0.0
OG742599,0.0
OG745191,0.0
OG745218,0.0
OG745221,0.0
OG747485,0.0
OG747578,0.0
OG747630,0.0
OG747682,0.0
OG747739,0.0
OG747786,0.0
OG747871,0.0
OG747904,0.0
OG747930,0.0
OG748064,0.0
OG748179,0.0
OG748249,0.0
OG748284,0.0
OG748446,0.0
OG748552,0.0
OG748610,0.0
OG748718,0.0
OG748754,0.0
OG748764,0.0
OG748891,0.0
OG749180,0.0
OG749233,0.0
OG749244,0.0
OG749247,0.0
OG74933,0.0
OG749485,0.0
OG749566,0.0
OG747482,0.0
OG747445,0.0
OG747230,0.0
OG747140,0.0
OG745315,0.0
OG745442,0.0
OG745634,0.0
OG745642,0.0
OG745705,0.0
OG745712,0.0
OG745908,0.0
OG745996,0.0
OG746010,0.0
OG746055,0.0
OG746069,0.0
OG74612,0.0
OG746256,0.0
OG73982,0.0
OG746279,0.0
OG746326,0.0
OG746331,0.0
OG746382,0.0
OG746434,0.0
OG746456,0.0
OG746459,0.0
OG746559,0.0
OG746668,0.0
OG746685,0.0
OG746713,0.0
OG746806,0.0
OG74691,0.0
OG746933,0.0
OG74629,0.0
OG70864,0.0
OG739701,0.0
OG739229,0.0
OG731669,0.0
OG731675,0.0
OG731711,0.0
OG731810,0.0
OG731857,0.0
OG732031,0.0
OG732343,0.0
OG73240,0.0
OG732452,0.0
OG732478,0.0
OG7325,0.0
OG73256,0.0
OG732564,0.0
OG732591,0.0
OG732659,0.0
OG732676,0.0
OG732835,0.0
OG732841,0.0
OG732878,0.0
OG733067,0.0
OG733101,0.0
OG733163,0.0
OG733292,0.0
OG733592,0.0
OG73362,0.0
OG733646,0.0
OG733689,0.0
OG731598,0.0
OG733881,0.0
OG731544,0.0
OG73150,0.0
OG728567,0.0
OG728580,0.0
OG728804,0.0
OG729016,0.0
OG729225,0.0
OG729257,0.0
OG729309,0.0
OG729312,0.0
OG729364,0.0
OG729400,0.0
OG729423,0.0
OG729440,0.0
OG729454,0.0
OG729589,0.0
OG729773,0.0
OG729861,0.0
OG729999,0.0
OG730119,0.0
OG730151,0.0
OG730530,0.0
OG730778,0.0
OG730953,0.0
OG731061,0.0
OG73107,0.0
OG731231,0.0
OG731365,0.0
OG731368,0.0
OG731509,0.0
OG733943,0.0
OG733954,0.0
OG73417,0.0
OG737216,0.0
OG737244,0.0
OG737275,0.0
OG737417,0.0
OG737510,0.0
OG737554,0.0
OG737667,0.0
OG737674,0.0
OG737760,0.0
OG737925,0.0
OG737958,0.0
OG737980,0.0
OG738090,0.0
OG73811,0.0
OG738116,0.0
OG738157,0.0
OG738328,0.0
OG738341,0.0
OG738378,0.0
OG738497,0.0
OG738517,0.0
OG738535,0.0
OG738581,0.0
OG738756,0.0
OG738819,0.0
OG738914,0.0
OG73898,0.0
OG737193,0.0
OG737092,0.0
OG737023,0.0
OG736849,0.0
OG73423,0.0
OG734290,0.0
OG734388,0.0
OG734423,0.0
OG734846,0.0
OG734936,0.0
OG734999,0.0
OG735069,0.0
OG735088,0.0
OG735113,0.0
OG735124,0.0
OG735490,0.0
OG735603,0.0
OG73935,0.0
OG735673,0.0
OG735870,0.0
OG735884,0.0
OG735909,0.0
OG735920,0.0
OG736148,0.0
OG736204,0.0
OG736248,0.0
OG736257,0.0
OG736309,0.0
OG736343,0.0
OG736454,0.0
OG736579,0.0
OG736698,0.0
OG735825,0.0
OG708639,0.0
OG708611,0.0
OG70860,0.0
OG681691,0.0
OG681720,0.0
OG681767,0.0
OG681769,0.0
OG681775,0.0
OG681893,0.0
OG681894,0.0
OG68200,0.0
OG682062,0.0
OG682167,0.0
OG682208,0.0
OG682445,0.0
OG682468,0.0
OG682614,0.0
OG682666,0.0
OG682785,0.0
OG682825,0.0
OG682830,0.0
OG682860,0.0
OG68302,0.0
OG683143,0.0
OG683255,0.0
OG683398,0.0
OG683639,0.0
OG683688,0.0
OG683717,0.0
OG68377,0.0
OG681637,0.0
OG683776,0.0
OG681533,0.0
OG681234,0.0
OG679506,0.0
OG679607,0.0
OG679626,0.0
OG679633,0.0
OG679639,0.0
OG679688,0.0
OG680018,0.0
OG680025,0.0
OG680098,0.0
OG680123,0.0
OG68014,0.0
OG680158,0.0
OG680246,0.0
OG680274,0.0
OG68034,0.0
OG680441,0.0
OG680617,0.0
OG680671,0.0
OG680707,0.0
OG680775,0.0
OG680867,0.0
OG680926,0.0
OG680948,0.0
OG681100,0.0
OG681130,0.0
OG681159,0.0
OG681182,0.0
OG681467,0.0
OG683815,0.0
OG683857,0.0
OG683869,0.0
OG686514,0.0
OG686586,0.0
OG686625,0.0
OG686641,0.0
OG686667,0.0
OG686680,0.0
OG686739,0.0
OG686792,0.0
OG686809,0.0
OG687102,0.0
OG687140,0.0
OG687307,0.0
OG687374,0.0
OG687399,0.0
OG687573,0.0
OG687605,0.0
OG687700,0.0
OG687756,0.0
OG687885,0.0
OG688228,0.0
OG688229,0.0
OG688290,0.0
OG688336,0.0
OG688366,0.0
OG688379,0.0
OG688545,0.0
OG688608,0.0
OG686499,0.0
OG68648,0.0
OG6864,0.0
OG686334,0.0
OG683922,0.0
OG683996,0.0
OG684085,0.0
OG68412,0.0
OG684366,0.0
OG684542,0.0
OG68462,0.0
OG684650,0.0
OG68469,0.0
OG684690,0.0
OG684993,0.0
OG685019,0.0
OG685023,0.0
OG679040,0.0
OG68503,0.0
OG685292,0.0
OG685408,0.0
OG685417,0.0
OG685458,0.0
OG685661,0.0
OG685711,0.0
OG68573,0.0
OG685793,0.0
OG685962,0.0
OG686012,0.0
OG686034,0.0
OG686082,0.0
OG686246,0.0
OG68519,0.0
OG688798,0.0
OG67897,0.0
OG678703,0.0
OG672570,0.0
OG672723,0.0
OG67273,0.0
OG672754,0.0
OG672769,0.0
OG672845,0.0
OG67293,0.0
OG673034,0.0
OG673038,0.0
OG673094,0.0
OG673288,0.0
OG673303,0.0
OG673547,0.0
OG673605,0.0
OG673756,0.0
OG673805,0.0
OG673857,0.0
OG673877,0.0
OG673948,0.0
OG673978,0.0
OG674001,0.0
OG674086,0.0
OG674119,0.0
OG674133,0.0
OG674185,0.0
OG674237,0.0
OG674364,0.0
OG672556,0.0
OG674369,0.0
OG672544,0.0
OG672258,0.0
OG670514,0.0
OG670544,0.0
OG670609,0.0
OG670666,0.0
OG670684,0.0
OG670880,0.0
OG67097,0.0
OG671120,0.0
OG671135,0.0
OG671246,0.0
OG671315,0.0
OG671384,0.0
OG671615,0.0
OG671681,0.0
OG671797,0.0
OG67189,0.0
OG671925,0.0
OG671933,0.0
OG671966,0.0
OG672007,0.0
OG672035,0.0
OG67208,0.0
OG672086,0.0
OG67211,0.0
OG672161,0.0
OG672199,0.0
OG672245,0.0
OG672510,0.0
OG674526,0.0
OG674663,0.0
OG674722,0.0
OG676517,0.0
OG676886,0.0
OG676983,0.0
OG677019,0.0
OG677064,0.0
OG677104,0.0
OG677121,0.0
OG677162,0.0
OG67717,0.0
OG677183,0.0
OG677232,0.0
OG677251,0.0
OG677520,0.0
OG677630,0.0
OG677653,0.0
OG677803,0.0
OG677910,0.0
OG678015,0.0
OG678027,0.0
OG678191,0.0
OG678194,0.0
OG678312,0.0
OG678340,0.0
OG678359,0.0
OG678421,0.0
OG678441,0.0
OG678444,0.0
OG676266,0.0
OG676240,0.0
OG67613,0.0
OG676123,0.0
OG674756,0.0
OG674837,0.0
OG674838,0.0
OG674839,0.0
OG675011,0.0
OG675028,0.0
OG675291,0.0
OG675322,0.0
OG675362,0.0
OG675378,0.0
OG675385,0.0
OG675498,0.0
OG675535,0.0
OG67882,0.0
OG675559,0.0
OG675667,0.0
OG675669,0.0
OG675681,0.0
OG675690,0.0
OG675704,0.0
OG675731,0.0
OG675829,0.0
OG675845,0.0
OG675866,0.0
OG675894,0.0
OG676000,0.0
OG676026,0.0
OG676032,0.0
OG675594,0.0
OG670444,0.0
OG688821,0.0
OG689041,0.0
OG701058,0.0
OG701213,0.0
OG701244,0.0
OG701262,0.0
OG701319,0.0
OG701337,0.0
OG701409,0.0
OG701424,0.0
OG701448,0.0
OG701505,0.0
OG701559,0.0
OG701697,0.0
OG701712,0.0
OG701824,0.0
OG701926,0.0
OG701951,0.0
OG701974,0.0
OG702063,0.0
OG702267,0.0
OG702392,0.0
OG702408,0.0
OG702431,0.0
OG702459,0.0
OG702687,0.0
OG70273,0.0
OG702901,0.0
OG702928,0.0
OG701045,0.0
OG70295,0.0
OG70080,0.0
OG700785,0.0
OG698790,0.0
OG698833,0.0
OG699073,0.0
OG699091,0.0
OG699166,0.0
OG699259,0.0
OG699304,0.0
OG699312,0.0
OG699410,0.0
OG699569,0.0
OG699583,0.0
OG699632,0.0
OG699661,0.0
OG699776,0.0
OG699789,0.0
OG69980,0.0
OG699815,0.0
OG699825,0.0
OG699893,0.0
OG700037,0.0
OG700158,0.0
OG700175,0.0
OG700268,0.0
OG700342,0.0
OG700509,0.0
OG700713,0.0
OG700716,0.0
OG700786,0.0
OG703357,0.0
OG703430,0.0
OG703441,0.0
OG706092,0.0
OG706138,0.0
OG706140,0.0
OG706327,0.0
OG706554,0.0
OG706647,0.0
OG706657,0.0
OG706706,0.0
OG706784,0.0
OG706809,0.0
OG70682,0.0
OG706869,0.0
OG706948,0.0
OG706992,0.0
OG707096,0.0
OG70712,0.0
OG707360,0.0
OG707502,0.0
OG707509,0.0
OG707654,0.0
OG707666,0.0
OG707700,0.0
OG707753,0.0
OG708134,0.0
OG708175,0.0
OG708235,0.0
OG708376,0.0
OG705915,0.0
OG70588,0.0
OG705848,0.0
OG705769,0.0
OG703554,0.0
OG703585,0.0
OG703628,0.0
OG703657,0.0
OG703744,0.0
OG703780,0.0
OG70384,0.0
OG704084,0.0
OG704156,0.0
OG704329,0.0
OG704514,0.0
OG704737,0.0
OG704768,0.0
OG698766,0.0
OG704912,0.0
OG705010,0.0
OG705111,0.0
OG705139,0.0
OG705153,0.0
OG705186,0.0
OG705227,0.0
OG705263,0.0
OG705265,0.0
OG705289,0.0
OG705476,0.0
OG705642,0.0
OG705666,0.0
OG705744,0.0
OG704995,0.0
OG688928,0.0
OG698402,0.0
OG697979,0.0
OG690812,0.0
OG690902,0.0
OG691018,0.0
OG691130,0.0
OG691210,0.0
OG691421,0.0
OG691529,0.0
OG691661,0.0
OG691819,0.0
OG691878,0.0
OG691911,0.0
OG692027,0.0
OG69215,0.0
OG692216,0.0
OG692324,0.0
OG692334,0.0
OG692454,0.0
OG692474,0.0
OG692597,0.0
OG69291,0.0
OG692947,0.0
OG692983,0.0
OG693152,0.0
OG693198,0.0
OG693296,0.0
OG693314,0.0
OG693340,0.0
OG690811,0.0
OG693431,0.0
OG690731,0.0
OG690514,0.0
OG689339,0.0
OG689350,0.0
OG689387,0.0
OG689450,0.0
OG689486,0.0
OG689498,0.0
OG689532,0.0
OG689544,0.0
OG689628,0.0
OG689712,0.0
OG689718,0.0
OG689780,0.0
OG689787,0.0
OG689832,0.0
OG689862,0.0
OG689916,0.0
OG689943,0.0
OG689995,0.0
OG690024,0.0
OG690046,0.0
OG690066,0.0
OG690098,0.0
OG690135,0.0
OG690185,0.0
OG690280,0.0
OG690355,0.0
OG690491,0.0
OG690708,0.0
OG693436,0.0
OG693455,0.0
OG693492,0.0
OG696792,0.0
OG696844,0.0
OG696891,0.0
OG696955,0.0
OG69698,0.0
OG697018,0.0
OG697029,0.0
OG697081,0.0
OG697149,0.0
OG697189,0.0
OG697196,0.0
OG69721,0.0
OG697222,0.0
OG697287,0.0
OG697410,0.0
OG697415,0.0
OG697457,0.0
OG69751,0.0
OG697541,0.0
OG697651,0.0
OG697753,0.0
OG697771,0.0
OG697796,0.0
OG697801,0.0
OG697816,0.0
OG697851,0.0
OG697941,0.0
OG696745,0.0
OG696350,0.0
OG696347,0.0
OG696317,0.0
OG693513,0.0
OG693568,0.0
OG693590,0.0
OG693671,0.0
OG693814,0.0
OG694223,0.0
OG694592,0.0
OG694608,0.0
OG694636,0.0
OG694663,0.0
OG69472,0.0
OG694721,0.0
OG694774,0.0
OG698132,0.0
OG694777,0.0
OG695382,0.0
OG695556,0.0
OG695597,0.0
OG695681,0.0
OG695703,0.0
OG695711,0.0
OG69575,0.0
OG695863,0.0
OG695939,0.0
OG695973,0.0
OG696002,0.0
OG69604,0.0
OG696157,0.0
OG695357,0.0
OG585226,0.0
OG585221,0.0
OG585206,0.0
OG482671,0.0
OG482680,0.0
OG482683,0.0
OG482774,0.0
OG482935,0.0
OG483045,0.0
OG483131,0.0
OG483341,0.0
OG483394,0.0
OG483440,0.0
OG483442,0.0
OG483477,0.0
OG483528,0.0
OG483603,0.0
OG484036,0.0
OG484088,0.0
OG484093,0.0
OG484249,0.0
OG484305,0.0
OG48446,0.0
OG484494,0.0
OG484585,0.0
OG484728,0.0
OG48479,0.0
OG484848,0.0
OG484883,0.0
OG484886,0.0
OG482670,0.0
OG484895,0.0
OG482659,0.0
OG482281,0.0
OG480333,0.0
OG480578,0.0
OG480746,0.0
OG48082,0.0
OG480937,0.0
OG480950,0.0
OG481045,0.0
OG481058,0.0
OG481066,0.0
OG481121,0.0
OG481220,0.0
OG481221,0.0
OG481431,0.0
OG481461,0.0
OG481476,0.0
OG481547,0.0
OG481566,0.0
OG481601,0.0
OG481804,0.0
OG481825,0.0
OG481914,0.0
OG481971,0.0
OG48204,0.0
OG482064,0.0
OG482106,0.0
OG482125,0.0
OG482176,0.0
OG482319,0.0
OG480330,0.0
OG484979,0.0
OG485461,0.0
OG487805,0.0
OG487831,0.0
OG487848,0.0
OG487891,0.0
OG4879,0.0
OG487992,0.0
OG488014,0.0
OG488023,0.0
OG488124,0.0
OG488241,0.0
OG488288,0.0
OG488373,0.0
OG48845,0.0
OG488459,0.0
OG488579,0.0
OG488589,0.0
OG4887,0.0
OG488954,0.0
OG489099,0.0
OG489125,0.0
OG489166,0.0
OG489367,0.0
OG489406,0.0
OG489409,0.0
OG489424,0.0
OG489454,0.0
OG489531,0.0
OG487673,0.0
OG485211,0.0
OG487662,0.0
OG487522,0.0
OG485703,0.0
OG485790,0.0
OG485913,0.0
OG485927,0.0
OG486000,0.0
OG48601,0.0
OG486089,0.0
OG486124,0.0
OG486248,0.0
OG486362,0.0
OG486385,0.0
OG486479,0.0
OG486516,0.0
OG486678,0.0
OG486707,0.0
OG486727,0.0
OG486731,0.0
OG48681,0.0
OG486912,0.0
OG486943,0.0
OG4871,0.0
OG487118,0.0
OG487137,0.0
OG487197,0.0
OG487248,0.0
OG487295,0.0
OG48737,0.0
OG487623,0.0
OG480114,0.0
OG479982,0.0
OG479957,0.0
OG47226,0.0
OG47227,0.0
OG472370,0.0
OG472389,0.0
OG472424,0.0
OG472557,0.0
OG472614,0.0
OG472841,0.0
OG472920,0.0
OG472942,0.0
OG473203,0.0
OG473259,0.0
OG473284,0.0
OG473346,0.0
OG47340,0.0
OG473411,0.0
OG473449,0.0
OG473622,0.0
OG473688,0.0
OG473782,0.0
OG473897,0.0
OG474,0.0
OG474006,0.0
OG474025,0.0
OG474163,0.0
OG47417,0.0
OG47425,0.0
OG472216,0.0
OG474259,0.0
OG472192,0.0
OG47202,0.0
OG470287,0.0
OG470290,0.0
OG470408,0.0
OG470449,0.0
OG470502,0.0
OG470590,0.0
OG470643,0.0
OG470719,0.0
OG470751,0.0
OG470831,0.0
OG470920,0.0
OG471002,0.0
OG471065,0.0
OG47114,0.0
OG471181,0.0
OG471186,0.0
OG471235,0.0
OG471335,0.0
OG471347,0.0
OG471397,0.0
OG471402,0.0
OG471448,0.0
OG471550,0.0
OG47158,0.0
OG471679,0.0
OG471932,0.0
OG472007,0.0
OG472081,0.0
OG474421,0.0
OG474515,0.0
OG474562,0.0
OG478257,0.0
OG478298,0.0
OG478335,0.0
OG478513,0.0
OG478575,0.0
OG47859,0.0
OG478623,0.0
OG478662,0.0
OG478754,0.0
OG478792,0.0
OG478813,0.0
OG478828,0.0
OG478848,0.0
OG478855,0.0
OG478880,0.0
OG478940,0.0
OG479231,0.0
OG479363,0.0
OG479369,0.0
OG479373,0.0
OG479653,0.0
OG479666,0.0
OG479704,0.0
OG479743,0.0
OG479865,0.0
OG479933,0.0
OG479951,0.0
OG478212,0.0
OG478116,0.0
OG478037,0.0
OG477954,0.0
OG474572,0.0
OG474583,0.0
OG474585,0.0
OG474681,0.0
OG474757,0.0
OG474783,0.0
OG474816,0.0
OG474944,0.0
OG474952,0.0
OG474960,0.0
OG474993,0.0
OG475100,0.0
OG475373,0.0
OG489609,0.0
OG475381,0.0
OG475786,0.0
OG475810,0.0
OG475878,0.0
OG476643,0.0
OG476976,0.0
OG477006,0.0
OG477188,0.0
OG477238,0.0
OG477438,0.0
OG477500,0.0
OG477572,0.0
OG477668,0.0
OG477926,0.0
OG475636,0.0
OG489629,0.0
OG48972,0.0
OG489758,0.0
OG501552,0.0
OG501640,0.0
OG501695,0.0
OG502087,0.0
OG502282,0.0
OG502348,0.0
OG502391,0.0
OG502407,0.0
OG502476,0.0
OG502993,0.0
OG503099,0.0
OG503136,0.0
OG503222,0.0
OG503232,0.0
OG503243,0.0
OG503259,0.0
OG503371,0.0
OG503424,0.0
OG503587,0.0
OG503608,0.0
OG50364,0.0
OG503674,0.0
OG503829,0.0
OG503976,0.0
OG504000,0.0
OG504152,0.0
OG504491,0.0
OG50147,0.0
OG504547,0.0
OG501454,0.0
OG501361,0.0
OG499453,0.0
OG499536,0.0
OG499559,0.0
OG499603,0.0
OG499644,0.0
OG499678,0.0
OG49976,0.0
OG499859,0.0
OG499964,0.0
OG500082,0.0
OG500206,0.0
OG500238,0.0
OG500283,0.0
OG500363,0.0
OG500585,0.0
OG500600,0.0
OG50070,0.0
OG500752,0.0
OG500937,0.0
OG500951,0.0
OG500969,0.0
OG501025,0.0
OG501143,0.0
OG501172,0.0
OG501208,0.0
OG501283,0.0
OG501315,0.0
OG501442,0.0
OG504606,0.0
OG504747,0.0
OG504802,0.0
OG507750,0.0
OG507785,0.0
OG50788,0.0
OG507888,0.0
OG508082,0.0
OG508106,0.0
OG508197,0.0
OG508223,0.0
OG50823,0.0
OG508265,0.0
OG50834,0.0
OG508688,0.0
OG508730,0.0
OG508736,0.0
OG508737,0.0
OG508942,0.0
OG509225,0.0
OG509240,0.0
OG509246,0.0
OG509251,0.0
OG509265,0.0
OG509268,0.0
OG509370,0.0
OG509425,0.0
OG509467,0.0
OG509490,0.0
OG509533,0.0
OG507708,0.0
OG507424,0.0
OG507220,0.0
OG507146,0.0
OG504804,0.0
OG504811,0.0
OG504849,0.0
OG504915,0.0
OG50493,0.0
OG50505,0.0
OG50530,0.0
OG505511,0.0
OG50557,0.0
OG505596,0.0
OG505626,0.0
OG505698,0.0
OG5057,0.0
OG499448,0.0
OG505750,0.0
OG506004,0.0
OG506087,0.0
OG506126,0.0
OG506153,0.0
OG506353,0.0
OG506436,0.0
OG506573,0.0
OG506647,0.0
OG506725,0.0
OG506779,0.0
OG5068,0.0
OG507075,0.0
OG507095,0.0
OG505966,0.0
OG470247,0.0
OG499419,0.0
OG499302,0.0
OG492440,0.0
OG492466,0.0
OG492550,0.0
OG492607,0.0
OG492608,0.0
OG492640,0.0
OG492951,0.0
OG49314,0.0
OG493230,0.0
OG493469,0.0
OG493539,0.0
OG4936,0.0
OG493690,0.0
OG493848,0.0
OG493901,0.0
OG493985,0.0
OG49403,0.0
OG494031,0.0
OG49407,0.0
OG494119,0.0
OG494126,0.0
OG494222,0.0
OG494286,0.0
OG49432,0.0
OG494478,0.0
OG494537,0.0
OG494642,0.0
OG492380,0.0
OG494672,0.0
OG492251,0.0
OG492034,0.0
OG489761,0.0
OG489805,0.0
OG489809,0.0
OG489992,0.0
OG490153,0.0
OG490258,0.0
OG490285,0.0
OG490316,0.0
OG490440,0.0
OG49053,0.0
OG490568,0.0
OG490717,0.0
OG490758,0.0
OG49085,0.0
OG490862,0.0
OG491068,0.0
OG491199,0.0
OG491231,0.0
OG491349,0.0
OG491396,0.0
OG491489,0.0
OG491638,0.0
OG491679,0.0
OG4917,0.0
OG49170,0.0
OG491729,0.0
OG491894,0.0
OG492081,0.0
OG494766,0.0
OG494787,0.0
OG494841,0.0
OG497414,0.0
OG497417,0.0
OG497442,0.0
OG497443,0.0
OG497449,0.0
OG497692,0.0
OG497760,0.0
OG497880,0.0
OG498129,0.0
OG498311,0.0
OG498443,0.0
OG498504,0.0
OG498538,0.0
OG498556,0.0
OG498592,0.0
OG498599,0.0
OG498680,0.0
OG498796,0.0
OG498820,0.0
OG49883,0.0
OG498912,0.0
OG498965,0.0
OG498971,0.0
OG498988,0.0
OG498995,0.0
OG499068,0.0
OG499295,0.0
OG497378,0.0
OG497356,0.0
OG496970,0.0
OG49685,0.0
OG494881,0.0
OG494935,0.0
OG494947,0.0
OG494956,0.0
OG494960,0.0
OG494984,0.0
OG495013,0.0
OG495080,0.0
OG495082,0.0
OG495161,0.0
OG495227,0.0
OG495281,0.0
OG495379,0.0
OG499349,0.0
OG495612,0.0
OG495791,0.0
OG495943,0.0
OG495984,0.0
OG495994,0.0
OG496053,0.0
OG496085,0.0
OG496549,0.0
OG49655,0.0
OG496644,0.0
OG49669,0.0
OG496695,0.0
OG496723,0.0
OG496810,0.0
OG495630,0.0
OG470176,0.0
OG470139,0.0
OG470025,0.0
OG440480,0.0
OG440534,0.0
OG440585,0.0
OG440641,0.0
OG440656,0.0
OG440986,0.0
OG441132,0.0
OG441138,0.0
OG441158,0.0
OG441434,0.0
OG441503,0.0
OG441567,0.0
OG441914,0.0
OG441984,0.0
OG442043,0.0
OG442082,0.0
OG442175,0.0
OG442407,0.0
OG442428,0.0
OG442468,0.0
OG442486,0.0
OG442500,0.0
OG442505,0.0
OG442535,0.0
OG442913,0.0
OG442918,0.0
OG443004,0.0
OG440430,0.0
OG443054,0.0
OG440429,0.0
OG440410,0.0
OG437780,0.0
